date,month,product,variable,band,file_path,crs,resolution_m,width,height,valid_pixel_ratio,cloud_ratio,quality_flag,notes
2023-10-01,2023-10,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5037,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5037,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5037,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5037,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,1.012904804425957e-05,Q00,
2023-10-01,2023-10,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-10\taihu_s2_l2a_2023-10_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,1.012904804425957e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.14497487996085e-05,Q00,
2023-11-01,2023-11,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-11\taihu_s2_l2a_2023-11_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.14497487996085e-05,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.00030625474674996584,Q00,
2023-12-01,2023-12,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2023-12\taihu_s2_l2a_2023-12_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00030625474674996584,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.899688263650779e-05,Q00,
2024-01-01,2024-01,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-01\taihu_s2_l2a_2024-01_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.899688263650779e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.025809608851914e-05,Q00,
2024-02-01,2024-02,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-02\taihu_s2_l2a_2024-02_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.025809608851914e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.2641401510697864e-05,Q00,
2024-03-01,2024-03,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-03\taihu_s2_l2a_2024-03_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.2641401510697864e-05,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.0179,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.0179,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.0179,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.0179,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.4960014093279396,Q00,
2024-04-01,2024-04,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-04\taihu_s2_l2a_2024-04_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4960014093279396,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5137,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4596,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4596,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4596,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4596,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.05339954685419573,Q00,
2024-05-01,2024-05,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-05\taihu_s2_l2a_2024-05_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.05339954685419573,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.5139,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5046,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.3111,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3111,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3111,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.3111,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.19286025250326513,Q00,
2024-06-01,2024-06,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-06\taihu_s2_l2a_2024-06_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.19286025250326513,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5119,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.5136,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5108,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5108,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5108,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5108,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0003557083342601743,Q00,
2024-07-01,2024-07,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2024-07\taihu_s2_l2a_2024-07_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0003557083342601743,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5113,0.0033366275910502114,Q00,
2024-08-01,2024-08,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2024-08\taihu_s2_l2a_2024-08_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0033366275910502114,Q00,
